PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,MONTH
3.00,0.00,0.00,1995.00,UA,19977,United Air Lines Inc.,0A875,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1
3.00,0.00,0.00,2058.00,WN,19393,Southwest Airlines Co.,06725,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,1
3.00,0.00,0.00,2077.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
3.00,0.00,0.00,2108.00,WN,19393,Southwest Airlines Co.,06725,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1
3.00,0.00,0.00,2151.00,WN,19393,Southwest Airlines Co.,06725,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1
3.00,0.00,0.00,2171.00,WN,19393,Southwest Airlines Co.,06725,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2183.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15497,1549705,35497,UST,"St. Augustine, FL",FL,12,Florida,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2236.00,WN,19393,Southwest Airlines Co.,06725,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,10800,1080003,32575,BUR,"Burbank, CA",CA,06,California,91,1
3.00,0.00,0.00,2238.00,WN,19393,Southwest Airlines Co.,06725,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2239.00,UA,19977,United Air Lines Inc.,0A875,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2263.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11041,1104103,31041,CLD,"Carlsbad, CA",CA,06,California,91,1
3.00,0.00,0.00,2288.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",01234,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2318.00,WN,19393,Southwest Airlines Co.,06725,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,12954,1295407,32575,LGB,"Long Beach, CA",CA,06,California,91,1
3.00,0.00,0.00,2318.00,WN,19393,Southwest Airlines Co.,06725,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,11638,1163807,31638,FAT,"Fresno, CA",CA,06,California,91,1
3.00,0.00,0.00,2340.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13898,1389806,32467,OPF,"Miami, FL",FL,12,Florida,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
3.00,0.00,0.00,2343.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,15618,1561801,32575,VNY,"Van Nuys, CA",CA,06,California,91,10519,1051901,30519,BCT,"Boca Raton, FL",FL,12,Florida,33,1
3.00,0.00,0.00,2370.00,WN,19393,Southwest Airlines Co.,06725,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
3.00,0.00,0.00,2381.00,WN,19393,Southwest Airlines Co.,06725,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1
3.00,0.00,0.00,2384.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,1
3.00,0.00,0.00,2385.00,WN,19393,Southwest Airlines Co.,06725,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1
3.00,0.00,0.00,2447.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,1
3.00,0.00,0.00,2457.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,1
3.00,0.00,0.00,2560.00,3EQ,21974,"Scott Aviation, LLC  d/b/a  Silver Air",01234,16353,1635301,36353,ZXU,"North Kingstown, RI",RI,44,Rhode Island,15,11041,1104103,31041,CLD,"Carlsbad, CA",CA,06,California,91,1
3.00,0.00,0.00,2588.00,UA,19977,United Air Lines Inc.,0A875,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1
3.00,0.00,105.00,11.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,10996,1099602,30996,CHU,"Chuathbaluk, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,1
3.00,0.00,153.00,24.00,V8,20346,Iliamna Air Taxi,06983,14268,1426802,34268,PTA,"Port Alsworth, AK",AK,02,Alaska,1,13715,1371502,33715,NNL,"Nondalton, AK",AK,02,Alaska,1,1
3.00,0.00,162.00,60.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,1
3.00,0.00,1088.00,24.00,V8,20346,Iliamna Air Taxi,06983,13715,1371502,33715,NNL,"Nondalton, AK",AK,02,Alaska,1,14268,1426802,34268,PTA,"Port Alsworth, AK",AK,02,Alaska,1,1
3.00,10.00,0.00,71.00,QX,19687,Horizon Air,06580,11336,1133602,31336,DLG,"Dillingham, AK",AK,02,Alaska,1,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,1
3.00,16.00,0.00,15.00,8E,20331,Bering Air Inc.,06992,11941,1194102,31941,GLV,"Golovin, AK",AK,02,Alaska,1,15794,1579402,35794,WMO,"White Mountain, AK",AK,02,Alaska,1,1
3.00,16.00,2933.00,6.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,14130,1413003,34130,PKA,"Napaskiak, AK",AK,02,Alaska,1,1
3.00,90.00,0.00,0.00,3AQ,21909,"Maritime Helicopters, Inc.",01230,15579,1557902,35579,VDZ,"Valdez, AK",AK,02,Alaska,1,15579,1557902,35579,VDZ,"Valdez, AK",AK,02,Alaska,1,1
3.00,125.00,0.00,861.00,WN,19393,Southwest Airlines Co.,06725,11140,1114008,31140,CRP,"Corpus Christi, TX",TX,48,Texas,74,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1
3.00,165.00,0.00,2576.00,WN,19393,Southwest Airlines Co.,06725,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13796,1379609,32457,OAK,"Oakland, CA",CA,06,California,91,1
3.00,323.00,0.00,762.00,WN,19393,Southwest Airlines Co.,06725,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,15376,1537604,30436,TUS,"Tucson, AZ",AZ,04,Arizona,81,1
3.00,750.00,600.00,69.00,SNK,20226,Spernak Airways Inc.,06970,13467,1346706,30299,MRI,"Anchorage, AK",AK,02,Alaska,1,14863,1486305,34863,SKW,"Skwentna, AK",AK,02,Alaska,1,1
3.00,842.00,7913.00,60.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,1
3.00,1362.00,2687.00,13.00,GV,20455,Grant Aviation,06985,10245,1024502,30245,AKN,"King Salmon, AK",AK,02,Alaska,1,15853,1585302,35853,WSN,"South Naknek, AK",AK,02,Alaska,1,1
3.00,1584.00,3849.00,50.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,11028,1102803,31028,CKD,"Crooked Creek, AK",AK,02,Alaska,1,1
3.00,1790.00,6993.00,24.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,12831,1283102,32831,KUK,"Kasigluk, AK",AK,02,Alaska,1,1
3.00,8091.00,33745.00,60.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,10304,1030402,30304,ANI,"Aniak, AK",AK,02,Alaska,1,14627,1462702,34627,RSH,"Russian Mission, AK",AK,02,Alaska,1,1
3.00,1272323.00,0.00,1744.00,5Y,20007,Atlas Air Inc.,06087,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1
4.00,0.00,0.00,0.00,2EQ,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01199,13629,1362904,31501,NCN,"Chenega, AK",AK,02,Alaska,1,13629,1362904,31501,NCN,"Chenega, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,0.00,2LQ,21743,Tropic Ocean Airways LLC,01203,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,1
4.00,0.00,0.00,0.00,8V,20333,Wright Air Service,06965,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,0.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,10654,1065402,30654,BKW,"Beckley, WV",WV,54,West Virginia,39,10654,1065402,30654,BKW,"Beckley, WV",WV,54,West Virginia,39,1
4.00,0.00,0.00,0.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,1
4.00,0.00,0.00,17.00,GV,20455,Grant Aviation,06985,11227,1122706,31227,CYF,"Chefornak, AK",AK,02,Alaska,1,12779,1277906,32779,KPN,"Kipnuk, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,17.00,GV,20455,Grant Aviation,06985,12779,1277906,32779,KPN,"Kipnuk, AK",AK,02,Alaska,1,11227,1122706,31227,CYF,"Chefornak, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,18.00,GV,20455,Grant Aviation,06985,12195,1219502,32195,HPB,"Hooper Bay, AK",AK,02,Alaska,1,15554,1555402,35554,VAK,"Chevak, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,23.00,FXQ,22105,"FOX AIRCRAFT, LLC",01288,15257,1525706,35257,TLT,"Tuluksak, AK",AK,02,Alaska,1,12709,1270907,32709,KKI,"Akiachak, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,26.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,12621,1262105,32621,KBC,"Birch Creek, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,26.00,9K,20253,Cape Air,07021,13541,1354102,33541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,12250,1225003,32250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,28.00,8E,20331,Bering Air Inc.,06992,13806,1380602,33806,OBU,"Kobuk, AK",AK,02,Alaska,1,10139,1013901,30139,ABL,"Ambler, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,38.00,V8,20346,Iliamna Air Taxi,06983,12748,1274801,32748,KNK,"Kokhanok, AK",AK,02,Alaska,1,13715,1371502,33715,NNL,"Nondalton, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,43.00,8V,20333,Wright Air Service,06965,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,15581,1558102,35581,VEE,"Venetie, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,43.00,8V,20333,Wright Air Service,06965,15581,1558102,35581,VEE,"Venetie, AK",AK,02,Alaska,1,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,49.00,GV,20455,Grant Aviation,06985,14273,1427302,34273,PTH,"Port Heiden, AK",AK,02,Alaska,1,12641,1264105,32631,KCQ,"Chignik, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,50.00,7S,20330,Ryan Air f/k/a Arctic Transportation,06995,12087,1208702,32087,HCR,"Holy Cross, AK",AK,02,Alaska,1,12676,1267605,32676,KGX,"Grayling, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,52.00,8E,20331,Bering Air Inc.,06992,15478,1547802,35478,UNK,"Unalakleet, AK",AK,02,Alaska,1,15721,1572102,35721,WBB,"Stebbins, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,58.00,8V,20333,Wright Air Service,06965,12235,1223502,32235,HUS,"Hughes, AK",AK,02,Alaska,1,10184,1018402,30184,AET,"Allakaket, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,65.00,KAH,20272,Kenmore Air Harbor,06927,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,13055,1305502,33055,LPS,"Lopez Island, WA",WA,53,Washington,93,1
4.00,0.00,0.00,65.00,KAH,20272,Kenmore Air Harbor,06927,13055,1305502,33055,LPS,"Lopez Island, WA",WA,53,Washington,93,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,1
4.00,0.00,0.00,69.00,KAH,20272,Kenmore Air Harbor,06927,12652,1265201,30559,KEH,"Kenmore, WA",WA,53,Washington,93,15856,1585601,35856,WSX,"Westsound, WA",WA,53,Washington,93,1
4.00,0.00,0.00,76.00,KAH,20272,Kenmore Air Harbor,06927,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,15856,1585601,35856,WSX,"Westsound, WA",WA,53,Washington,93,1
4.00,0.00,0.00,76.00,KAH,20272,Kenmore Air Harbor,06927,15856,1585601,35856,WSX,"Westsound, WA",WA,53,Washington,93,13002,1300201,30559,LKE,"Seattle, WA",WA,53,Washington,93,1
4.00,0.00,0.00,83.00,OO,20304,SkyWest Airlines Inc.,06700,12519,1251902,32519,JMS,"Jamestown, ND",ND,38,North Dakota,66,11447,1144705,31447,DVL,"Devils Lake, ND",ND,38,North Dakota,66,1
4.00,0.00,0.00,95.00,8V,20333,Wright Air Service,06965,14125,1412502,34125,PIZ,"Point Lay, AK",AK,02,Alaska,1,10225,1022502,30225,AIN,"Wainwright, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,100.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,13710,1371005,33710,NME,"Nightmute, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,107.00,8V,20333,Wright Air Service,06965,11833,1183305,31833,FYU,"Fort Yukon, AK",AK,02,Alaska,1,10349,1034902,30349,ARC,"Arctic Village, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,111.00,MQ,20398,Envoy Air,06820,12278,1227805,30928,ICT,"Wichita, KS",KS,20,Kansas,62,13290,1329003,33290,MHK,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,1
4.00,0.00,0.00,119.00,04Q,21080,Tradewind Aviation,01126,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,13541,1354102,33541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,119.00,04Q,21080,Tradewind Aviation,01126,13541,1354102,33541,MVY,"Martha's Vineyard, MA",MA,25,Massachusetts,13,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,1
4.00,0.00,0.00,122.00,K2,21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,14282,1428205,31406,PTU,"Platinum, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,124.00,8E,20331,Bering Air Inc.,06992,14895,1489502,34895,SMK,"St. Michael, AK",AK,02,Alaska,1,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,126.00,AA,19805,American Airlines Inc.,0A050,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,1
4.00,0.00,0.00,130.00,8E,20331,Bering Air Inc.,06992,12704,1270402,32704,KKA,"Koyuk, AK",AK,02,Alaska,1,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,145.00,GV,20455,Grant Aviation,06985,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,14718,1471802,34718,SCM,"Scammon Bay, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,149.00,8E,20331,Bering Air Inc.,06992,14485,1448502,34485,RDB,"Red Dog, AK",AK,02,Alaska,1,10139,1013901,30139,ABL,"Ambler, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,152.00,FXQ,22105,"FOX AIRCRAFT, LLC",01288,14816,1481602,34816,SHX,"Shageluk, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,152.00,OH,20397,PSA Airlines Inc.,07028,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,1
4.00,0.00,0.00,155.00,8E,20331,Bering Air Inc.,06992,13970,1397005,33970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,13806,1380602,33806,OBU,"Kobuk, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,158.00,5V,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,15581,1558102,35581,VEE,"Venetie, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,163.00,04Q,21080,Tradewind Aviation,01126,11764,1176405,31764,FRG,"East Farmingdale, NY",NY,36,New York,22,10540,1054005,30540,BED,"Bedford, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,163.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1
4.00,0.00,0.00,163.00,8E,20331,Bering Air Inc.,06992,13873,1387306,33873,OME,"Nome, AK",AK,02,Alaska,1,15049,1504902,35049,SVA,"Savoonga, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,164.00,04Q,21080,Tradewind Aviation,01126,15879,1587902,30414,WVL,"Augusta/Waterville, ME",ME,23,Maine,12,10540,1054005,30540,BED,"Bedford, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,166.00,8E,20331,Bering Air Inc.,06992,13111,1311102,33111,LUR,"Cape Lisburne, AK",AK,02,Alaska,1,13970,1397005,33970,OTZ,"Kotzebue, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,172.00,8E,20331,Bering Air Inc.,06992,14804,1480402,34804,SHG,"Shungnak, AK",AK,02,Alaska,1,14485,1448502,34485,RDB,"Red Dog, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,176.00,04Q,21080,Tradewind Aviation,01126,12250,1225003,32250,HYA,"Hyannis, MA",MA,25,Massachusetts,13,11764,1176405,31764,FRG,"East Farmingdale, NY",NY,36,New York,22,1
4.00,0.00,0.00,188.00,04Q,21080,Tradewind Aviation,01126,10540,1054005,30540,BED,"Bedford, MA",MA,25,Massachusetts,13,10472,1047206,30472,B21,"Carrabassett, ME",ME,23,Maine,12,1
4.00,0.00,0.00,188.00,FXQ,22105,"FOX AIRCRAFT, LLC",01288,14987,1498702,34987,SRV,"Stony River, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,192.00,2EQ,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01199,13676,1367602,33676,NIB,"Nikolai, AK",AK,02,Alaska,1,13467,1346706,30299,MRI,"Anchorage, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,199.00,9K,20253,Cape Air,07021,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,10154,1015405,30154,ACK,"Nantucket, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,207.00,04Q,21080,Tradewind Aviation,01126,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13398,1339802,33398,MMU,"Morristown, NJ",NJ,34,New Jersey,21,1
4.00,0.00,0.00,207.00,04Q,21080,Tradewind Aviation,01126,13398,1339802,33398,MMU,"Morristown, NJ",NJ,34,New Jersey,21,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1
4.00,0.00,0.00,221.00,04Q,21080,Tradewind Aviation,01126,13008,1300802,33008,LKP,"Lake Placid, NY",NY,36,New York,22,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,1
4.00,0.00,0.00,245.00,QX,19687,Horizon Air,06580,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,10666,1066602,30666,BLI,"Bellingham, WA",WA,53,Washington,93,1
4.00,0.00,0.00,261.00,7H,20327,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",06989,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,267.00,04Q,21080,Tradewind Aviation,01126,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,13398,1339802,33398,MMU,"Morristown, NJ",NJ,34,New Jersey,21,1
4.00,0.00,0.00,271.00,7H,20327,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",06989,12807,1280702,32807,KSM,"St. Mary's, AK",AK,02,Alaska,1,11844,1184404,31844,GAL,"Galena, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,285.00,WN,19393,Southwest Airlines Co.,06725,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,12391,1239103,31703,ISP,"Islip, NY",NY,36,New York,22,1
4.00,0.00,0.00,291.00,4W,20323,Warbelow,06967,12868,1286802,32868,KYU,"Koyukuk, AK",AK,02,Alaska,1,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,306.00,WN,19393,Southwest Airlines Co.,06725,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,1
4.00,0.00,0.00,322.00,DL,19790,Delta Air Lines Inc.,01260,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1
4.00,0.00,0.00,338.00,KAH,20272,Kenmore Air Harbor,06927,15220,1522002,31979,TIW,"Tacoma, WA",WA,53,Washington,93,13264,1326404,33264,MFR,"Medford, OR",OR,41,Oregon,92,1
4.00,0.00,0.00,341.00,9X,21618,"Southern Airways Express, dba Mokulele Airlines",01168,12127,1212702,32575,HHR,"Hawthorne, CA",CA,06,California,91,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1
4.00,0.00,0.00,368.00,04Q,21080,Tradewind Aviation,01126,13277,1327702,33277,MGM,"Montgomery, AL",AL,01,Alabama,51,10185,1018502,30185,AEX,"Alexandria, LA",LA,22,Louisiana,72,1
4.00,0.00,0.00,378.00,YX,20452,Republic Airline,06003,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1
4.00,0.00,0.00,381.00,04Q,21080,Tradewind Aviation,01126,10581,1058102,30581,BGR,"Bangor, ME",ME,23,Maine,12,15167,1516702,35167,TEB,"Teterboro, NJ",NJ,34,New Jersey,21,1
4.00,0.00,0.00,383.00,3KQ,22075,"Junipogo, LLC",01267,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,13767,1376705,33767,NUI,"Nuiqsut, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,396.00,WN,19393,Southwest Airlines Co.,06725,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,1
4.00,0.00,0.00,404.00,2EQ,21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01199,13467,1346706,30299,MRI,"Anchorage, AK",AK,02,Alaska,1,10551,1055102,30113,BET,"Bethel, AK",AK,02,Alaska,1,1
4.00,0.00,0.00,406.00,YX,20452,Republic Airline,06003,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1
4.00,0.00,0.00,407.00,04Q,21080,Tradewind Aviation,01126,13277,1327702,33277,MGM,"Montgomery, AL",AL,01,Alabama,51,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,1
4.00,0.00,0.00,413.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",01130,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,1
4.00,0.00,0.00,417.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,11617,1161708,31617,EWN,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,13046,1304602,33046,LOZ,"London/Corbin, KY",KY,21,Kentucky,52,1
4.00,0.00,0.00,417.00,3FQ,21979,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,13046,1304602,33046,LOZ,"London/Corbin, KY",KY,21,Kentucky,52,11617,1161708,31617,EWN,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,1
